year,month,week,province,disease,cases
2019,8,31,62,copd,128
2019,8,31,66,ihd,21
2019,8,31,47,asthma,10
2019,8,31,77,copd,97
2019,8,31,52,ihd,8
2019,8,31,33,asthma,16
2019,8,31,63,copd,80
2019,8,31,67,ihd,26
2019,8,31,48,asthma,4
2019,8,31,53,ihd,4
2019,8,31,34,asthma,41
2019,8,31,64,copd,86
2019,8,31,20,asthma,9
2019,8,31,49,asthma,2
2019,8,31,50,copd,407
2019,8,31,54,ihd,16
2019,8,31,35,asthma,5
2019,8,31,65,copd,102
2019,8,31,40,ihd,54
2019,8,31,21,asthma,10
2019,8,31,51,copd,163
2019,8,31,55,ihd,8
2019,8,31,36,asthma,12
2019,8,31,66,copd,140
2019,8,31,41,ihd,24
2019,8,31,22,asthma,11
2019,8,31,52,copd,218
2019,8,31,56,ihd,9
2019,8,31,67,copd,295
2019,8,31,42,ihd,3
2019,8,31,23,asthma,12
2019,8,31,53,copd,91
2019,8,31,57,ihd,16
2019,8,31,38,asthma,1
2019,8,31,43,ihd,19
2019,8,31,24,asthma,2
2019,8,31,54,copd,86
2019,8,31,90,asthma,7
2019,8,31,10,asthma,26
2019,8,31,58,ihd,3
2019,8,31,39,asthma,1
2019,8,31,40,copd,285
2019,8,31,44,ihd,14
2019,8,31,25,asthma,3
2019,8,31,55,copd,114
2019,8,31,91,asthma,2
2019,8,31,30,ihd,58
2019,8,31,11,asthma,12
2019,8,31,41,copd,126
2019,8,31,45,ihd,14
2019,8,31,26,asthma,1
2019,8,31,56,copd,153
2019,8,31,92,asthma,4
2019,8,31,31,ihd,20
2019,8,31,12,asthma,4
2019,8,31,42,copd,83
2019,8,32,36,ihd,90
2019,8,32,17,asthma,4
2019,8,32,47,copd,224
2019,8,32,83,asthma,9
2019,8,32,22,ihd,60
2019,8,32,33,copd,647
2019,8,32,37,ihd,18
2019,8,32,18,asthma,28
2019,8,32,48,copd,129
2019,8,32,84,asthma,32
2019,8,32,23,ihd,30
2019,8,32,34,copd,627
2019,8,32,70,asthma,18
2019,8,32,99,asthma,43
2019,8,32,38,ihd,30
2019,8,32,19,asthma,7
2019,8,32,20,copd,297
2019,8,32,49,copd,125
2019,8,32,85,asthma,7
2019,8,32,24,ihd,69
2019,8,32,35,copd,219
2019,8,32,90,ihd,140
2019,8,32,71,asthma,15
2019,8,32,10,ihd,142
2019,8,32,39,ihd,31
2019,8,32,21,copd,208
2019,8,32,86,asthma,4
2019,8,32,25,ihd,20
2019,8,32,36,copd,327
2019,8,32,91,ihd,26
2019,8,32,72,asthma,19
2019,8,32,11,ihd,54
2019,8,32,22,copd,422
2019,8,32,26,ihd,9
2019,8,32,37,copd,86
2019,8,32,92,ihd,49
2019,8,32,73,asthma,112
2019,8,32,12,ihd,72
2019,8,32,23,copd,140
2019,8,32,27,ihd,18
2019,8,32,38,copd,166
2019,8,32,93,ihd,48
2019,8,32,74,asthma,4
2019,8,32,13,ihd,21
2019,8,32,24,copd,246
2019,8,32,60,asthma,32
2019,8,32,90,copd,759
2019,8,32,10,copd,680
2019,8,32,39,copd,167
2019,8,32,94,ihd,65
2019,8,32,75,asthma,2
2019,8,32,14,ihd,59
2019,8,32,25,copd,198
2019,8,32,80,ihd,130
2019,8,32,61,asthma,3
2019,8,32,91,copd,195
2019,8,32,0,ihd,3
2019,8,32,11,copd,219
2019,8,32,95,ihd,49
2019,8,32,76,asthma,13
2019,8,32,15,ihd,17
2019,8,32,26,copd,95
2019,8,32,81,ihd,50
2019,8,32,62,asthma,24
2019,8,32,92,copd,318
2019,8,32,12,copd,202
2019,8,32,96,ihd,104
2019,8,32,77,asthma,30
2019,8,32,16,ihd,60
2019,8,32,27,copd,170
2019,8,32,82,ihd,21
2019,8,32,63,asthma,8
2019,8,32,93,copd,289
2019,8,32,13,copd,168
2019,8,32,97,ihd,3
2019,8,32,17,ihd,9
2019,8,32,83,ihd,41
2019,8,32,64,asthma,16
2019,8,32,94,copd,491
2019,8,32,14,copd,264
2019,8,32,50,asthma,32
2019,8,32,80,copd,870
2019,8,32,18,ihd,19
2019,8,32,0,copd,12
2019,8,32,84,ihd,132
2019,8,32,65,asthma,50
2019,8,32,4,ihd,1
2019,8,32,95,copd,284
2019,8,32,15,copd,104
2019,8,32,70,ihd,43
2019,8,32,51,asthma,8
2019,8,32,99,ihd,49
2019,8,32,81,copd,221
2019,8,32,19,ihd,58
2019,8,32,0,copd,1
2019,8,32,1,copd,8
2019,8,32,85,ihd,10
2019,8,32,66,asthma,12
2019,8,32,96,copd,569
2019,8,32,16,copd,326
2019,8,32,71,ihd,32
2019,8,32,52,asthma,15
2019,8,32,82,copd,113
2019,8,32,86,ihd,53
2019,8,32,67,asthma,37
2019,8,32,97,copd,11
2019,8,32,17,copd,99
2019,8,32,72,ihd,65
2019,8,32,53,asthma,5
2019,8,32,83,copd,124
2019,8,32,98,copd,2
2019,8,32,18,copd,154
2019,8,32,73,ihd,101
2019,8,32,54,asthma,3
2019,8,32,84,copd,649
2019,8,32,4,copd,1
2019,8,32,40,asthma,76
2019,8,32,70,copd,375
2019,8,32,99,copd,469
2019,8,32,19,copd,215
2019,8,32,74,ihd,10
2019,8,32,55,asthma,18
2019,8,32,85,copd,88
2019,8,32,60,ihd,70
2019,8,32,41,asthma,41
2019,8,32,71,copd,325
2019,8,32,75,ihd,12
2019,8,32,56,asthma,33
2019,8,32,86,copd,274
2019,8,32,6,copd,1
2019,8,32,61,ihd,20
2019,8,32,42,asthma,17
2019,8,32,72,copd,330
2019,8,32,76,ihd,39
2019,8,32,57,asthma,8
2019,8,32,62,ihd,74
2019,8,32,43,asthma,5
2019,8,32,73,copd,245
2019,8,32,77,ihd,39
2019,8,32,58,asthma,7
2019,8,32,63,ihd,14
2019,8,32,44,asthma,109
2019,8,32,74,copd,101
2019,8,32,30,asthma,88
2019,8,32,60,copd,416
2019,8,32,64,ihd,33
2019,8,32,45,asthma,30
2019,8,32,75,copd,46
2019,8,32,50,ihd,69
2019,8,32,31,asthma,14
2019,8,32,61,copd,136
2019,8,32,65,ihd,48
2019,8,32,46,asthma,23
2019,8,32,76,copd,168
2019,8,32,NULL,asthma,414
2019,8,32,51,ihd,39
2019,8,32,32,asthma,36
2019,8,32,62,copd,331
2019,8,32,66,ihd,51
2019,8,32,47,asthma,19
2019,8,32,77,copd,241
2019,8,32,52,ihd,32
2019,8,32,33,asthma,81
2019,8,32,63,copd,194
2019,8,32,67,ihd,82
2019,8,32,48,asthma,4
2019,8,32,53,ihd,18
2019,8,32,34,asthma,127
2019,8,32,64,copd,249
2019,8,32,20,asthma,18
2019,8,32,49,asthma,10
2019,8,32,50,copd,1235
2019,8,32,54,ihd,25
2019,8,32,35,asthma,3
2019,8,32,65,copd,291
2019,8,32,40,ihd,95
2019,8,32,21,asthma,38
2019,8,32,51,copd,527
2019,8,32,55,ihd,20
2019,8,32,36,asthma,27
2019,8,32,66,copd,302
2019,8,32,41,ihd,69
2019,8,32,22,asthma,47
2019,8,32,52,copd,418
2019,8,32,56,ihd,16
2019,8,32,37,asthma,3
2019,8,32,67,copd,591
2019,8,32,42,ihd,41
2019,8,32,23,asthma,4
2019,8,32,53,copd,180
2019,8,32,57,ihd,58
2019,8,32,38,asthma,4
2019,8,32,43,ihd,24
2019,8,32,24,asthma,15
2019,8,32,54,copd,239
2019,8,32,90,asthma,22
2019,8,32,10,asthma,35
2019,8,32,58,ihd,8
2019,8,32,40,copd,757
2019,8,32,44,ihd,49
2019,8,32,25,asthma,9
2019,8,32,55,copd,424
2019,8,32,91,asthma,3
2019,8,32,30,ihd,144
2019,8,32,11,asthma,63
2019,8,32,41,copd,545
2019,8,32,45,ihd,74
2019,8,32,56,copd,387
2019,8,32,92,asthma,5
2019,8,32,31,ihd,81
2019,8,32,12,asthma,18
2019,8,32,42,copd,288
2019,8,32,46,ihd,55
2019,8,32,27,asthma,4
2019,8,32,57,copd,874
2019,8,32,NULL,ihd,693
2019,8,32,,ihd,1
2019,8,32,93,asthma,18
2019,8,32,32,ihd,66
2019,8,32,13,asthma,51
2019,8,32,43,copd,122
2019,8,32,47,ihd,25
2019,8,32,58,copd,159
2019,8,32,94,asthma,9
2019,8,32,33,ihd,76
2019,8,32,14,asthma,8
2019,8,32,44,copd,334
2019,8,32,80,asthma,38
2019,8,32,0,asthma,1
2019,8,32,48,ihd,27
2019,8,32,30,copd,968
2019,8,32,95,asthma,10
2019,8,32,34,ihd,55
2019,8,32,45,copd,500
2019,8,32,81,asthma,4
2019,8,32,0,asthma,1
2019,8,32,20,ihd,112
2019,8,32,1,asthma,1
2019,8,32,49,ihd,5
2019,8,32,31,copd,622
2019,8,32,96,asthma,25
2019,8,32,35,ihd,23
2019,8,32,16,asthma,42
2019,8,32,46,copd,498
2019,8,32,NULL,copd,4051
2019,8,32,,copd,4
2019,8,32,21,ihd,45
2019,8,32,32,copd,445
2019,8,32,97,asthma,1
2019,8,33,26,ihd,14
2019,8,33,37,copd,74
2019,8,33,92,ihd,46
2019,8,33,73,asthma,43
2019,8,33,12,ihd,53
2019,8,33,23,copd,135
2019,8,33,27,ihd,16
2019,8,33,38,copd,165
2019,8,33,93,ihd,24
2019,8,33,74,asthma,7
2019,8,33,13,ihd,19
2019,8,33,24,copd,190
2019,8,33,60,asthma,45
2019,8,33,90,copd,616
2019,8,33,10,copd,592
2019,8,33,39,copd,93
2019,8,33,94,ihd,53
2019,8,33,14,ihd,34
2019,8,33,25,copd,95
2019,8,33,80,ihd,107
2019,8,33,61,asthma,4
2019,8,33,91,copd,173
2019,8,33,0,ihd,1
2019,8,33,11,copd,195
2019,8,33,95,ihd,31
2019,8,33,76,asthma,23
2019,8,33,15,ihd,14
2019,8,33,26,copd,59
2019,8,33,81,ihd,34
2019,8,33,62,asthma,17
2019,8,33,92,copd,267
2019,8,33,12,copd,164
2019,8,33,96,ihd,74
2019,8,33,77,asthma,81
2019,8,33,16,ihd,46
2019,8,33,27,copd,120
2019,8,33,82,ihd,18
2019,8,33,63,asthma,5
2019,8,33,93,copd,235
2019,8,33,13,copd,142
2019,8,33,97,ihd,2
2019,8,33,17,ihd,6
2019,8,33,83,ihd,23
2019,8,33,64,asthma,4
2019,8,33,94,copd,387
2019,8,33,14,copd,195
2019,8,33,50,asthma,15
2019,8,33,80,copd,736
2019,8,33,18,ihd,14
2019,8,33,0,copd,10
2019,8,33,84,ihd,117
2019,8,33,65,asthma,36
2019,8,33,95,copd,234
2019,8,33,15,copd,71
2019,8,33,70,ihd,24
2019,8,33,51,asthma,5
2019,8,33,99,ihd,65
2019,8,33,81,copd,141
2019,8,33,19,ihd,26
2019,8,33,1,copd,2
2019,8,33,85,ihd,11
2019,8,33,66,asthma,4
2019,8,33,96,copd,505
2019,8,33,16,copd,163
2019,8,33,71,ihd,32
2019,8,33,52,asthma,33
2019,8,33,82,copd,142
2019,8,33,86,ihd,40
2019,8,33,67,asthma,37
2019,8,33,97,copd,7
2019,8,33,17,copd,54
2019,8,33,72,ihd,67
2019,8,33,53,asthma,2
2019,8,33,83,copd,135
2019,8,33,18,copd,141
2019,8,33,73,ihd,42
2019,8,33,54,asthma,3
2019,8,33,84,copd,546
2019,8,33,4,copd,1
2019,8,33,40,asthma,89
2019,8,33,70,copd,381
2019,8,33,99,copd,313
2019,8,33,19,copd,162
2019,8,33,74,ihd,9
2019,8,33,55,asthma,16
2019,8,33,85,copd,88
2019,8,33,60,ihd,33
2019,8,33,41,asthma,17
2019,8,33,71,copd,276
2019,8,33,75,ihd,12
2019,8,33,56,asthma,26
2019,8,33,86,copd,165
2019,8,33,61,ihd,7
2019,8,33,42,asthma,11
2019,8,33,72,copd,240
2019,8,33,76,ihd,39
2019,8,33,57,asthma,18
2019,8,33,62,ihd,67
2019,8,33,43,asthma,5
2019,8,33,73,copd,149
2019,8,33,77,ihd,36
2019,8,33,58,asthma,3
2019,8,33,63,ihd,16
2019,8,33,44,asthma,91
2019,8,33,74,copd,86
2019,8,33,30,asthma,59
2019,8,33,60,copd,265
2019,8,33,64,ihd,43
2019,8,33,45,asthma,21
2019,8,33,75,copd,44
2019,8,33,50,ihd,67
2019,8,33,31,asthma,18
2019,8,33,61,copd,97
2019,8,33,65,ihd,33
2019,8,33,46,asthma,78
2019,8,33,76,copd,157
2019,8,33,NULL,asthma,305
2019,8,33,51,ihd,24
2019,8,33,32,asthma,19
2019,8,33,62,copd,204
2019,8,33,66,ihd,64
2019,8,33,47,asthma,16
2019,8,33,77,copd,207
2019,8,33,52,ihd,21
2019,8,33,33,asthma,58
2019,8,33,63,copd,138
2019,8,33,67,ihd,61
2019,8,33,48,asthma,3
2019,8,33,53,ihd,10
2019,8,33,34,asthma,81
2019,8,33,64,copd,205
2019,8,33,20,asthma,19
2019,8,33,49,asthma,8
2019,8,33,50,copd,927
2019,8,33,54,ihd,30
2019,8,33,35,asthma,1
2019,8,33,65,copd,210
2019,8,33,40,ihd,88
2019,8,33,21,asthma,26
2019,8,33,51,copd,345
2019,8,33,55,ihd,28
2019,8,33,36,asthma,30
2019,8,33,66,copd,303
2019,8,33,41,ihd,57
2019,8,33,22,asthma,37
2019,8,33,52,copd,379
2019,8,33,56,ihd,30
2019,8,33,37,asthma,4
2019,8,33,67,copd,446
2019,8,33,42,ihd,22
2019,8,33,23,asthma,33
2019,8,33,53,copd,93
2019,8,33,57,ihd,45
2019,8,33,38,asthma,6
2019,8,33,43,ihd,27
2019,8,33,24,asthma,12
2019,8,33,54,copd,199
2019,8,33,90,asthma,16
2019,8,33,10,asthma,41
2019,8,33,58,ihd,6
2019,8,33,39,asthma,5
2019,8,33,40,copd,625
2019,8,33,44,ihd,50
2019,8,33,25,asthma,5
2019,8,33,55,copd,360
2019,8,33,91,asthma,6
2019,8,33,30,ihd,114
2019,8,33,11,asthma,31
2019,8,33,41,copd,387
2019,8,33,45,ihd,48
2019,8,33,26,asthma,4
2019,8,33,56,copd,553
2019,8,33,92,asthma,14
2019,8,33,31,ihd,62
2019,8,33,12,asthma,9
2019,8,33,42,copd,134
2019,8,33,46,ihd,25
2019,8,33,57,copd,813
2019,8,33,NULL,ihd,587
2019,8,33,93,asthma,13
2019,8,33,32,ihd,73
2019,8,33,13,asthma,34
2019,8,33,43,copd,126
2019,8,33,47,ihd,28
2019,8,33,58,copd,100
2019,8,33,94,asthma,17
2019,8,33,33,ihd,57
2019,8,33,14,asthma,8
2019,8,33,44,copd,412
2019,8,33,80,asthma,44
2019,8,33,0,asthma,1
2019,8,33,48,ihd,21
2019,8,33,30,copd,755
2019,8,33,95,asthma,3
2019,8,33,34,ihd,39
2019,8,33,15,asthma,2
2019,8,33,45,copd,346
2019,8,33,81,asthma,2
2019,8,33,20,ihd,79
2019,8,33,49,ihd,5
2019,8,33,31,copd,464
2019,8,33,96,asthma,24
2019,8,33,35,ihd,17
2019,8,33,16,asthma,21
2019,8,33,46,copd,361
2019,8,33,82,asthma,1
2019,8,33,NULL,copd,3211
2019,8,33,21,ihd,43
2019,8,33,32,copd,289
2019,8,33,36,ihd,79
2019,8,33,17,asthma,2
2019,8,33,47,copd,226
2019,8,33,83,asthma,8
2019,8,33,22,ihd,32
2019,8,33,33,copd,421
2019,8,33,37,ihd,11
2019,8,33,18,asthma,16
2019,8,33,48,copd,94
2019,8,33,84,asthma,16
2019,8,33,23,ihd,44
2019,8,33,34,copd,403
2019,8,33,70,asthma,7
2019,8,33,99,asthma,25
2019,8,33,38,ihd,34
2019,8,33,19,asthma,6
2019,8,33,20,copd,246
2019,8,33,49,copd,89
2019,8,33,85,asthma,10
2019,8,33,24,ihd,48
2019,8,33,35,copd,111
2019,8,33,90,ihd,110
2019,8,33,71,asthma,9
2019,8,33,10,ihd,165
2019,8,33,39,ihd,21
2019,8,33,21,copd,213
2019,8,33,86,asthma,8
2019,8,33,25,ihd,12
2019,8,33,36,copd,246
2019,8,33,91,ihd,15
2019,8,33,72,asthma,13
2019,8,33,11,ihd,33
2019,8,33,22,copd,427
2019,8,34,16,ihd,59
2019,8,34,27,copd,171
2019,8,34,82,ihd,19
2019,8,34,63,asthma,14
2019,8,34,2,ihd,1
2019,8,34,93,copd,277
2019,8,34,13,copd,228
2019,8,34,97,ihd,4
2019,8,34,17,ihd,15
2019,8,34,83,ihd,43
2019,8,34,64,asthma,9
2019,8,34,94,copd,496
2019,8,34,14,copd,241
2019,8,34,50,asthma,22
2019,8,34,80,copd,1042
2019,8,34,18,ihd,19
2019,8,34,0,copd,10
2019,8,34,84,ihd,111
2019,8,34,65,asthma,61
2019,8,34,95,copd,294
2019,8,34,15,copd,144
2019,8,34,70,ihd,48
2019,8,34,51,asthma,13
2019,8,34,99,ihd,50
2019,8,34,81,copd,185
2019,8,34,19,ihd,36
2019,8,34,1,copd,5
2019,8,34,85,ihd,14
2019,8,34,66,asthma,5
2019,8,34,96,copd,623
2019,8,34,16,copd,368
2019,8,34,71,ihd,38
2019,8,34,52,asthma,28
2019,8,34,82,copd,152
2019,8,34,86,ihd,37
2019,8,34,67,asthma,29
2019,8,34,97,copd,31
2019,8,34,17,copd,90
2019,8,34,72,ihd,68
2019,8,34,53,asthma,3
2019,8,34,83,copd,108
2019,8,34,98,copd,1
2019,8,34,18,copd,153
2019,8,34,73,ihd,39
2019,8,34,54,asthma,4
2019,8,34,84,copd,723
2019,8,34,40,asthma,97
2019,8,34,70,copd,363
2019,8,34,99,copd,508
2019,8,34,19,copd,213
2019,8,34,74,ihd,13
2019,8,34,55,asthma,10
2019,8,34,85,copd,99
2019,8,34,60,ihd,51
2019,8,34,41,asthma,21
2019,8,34,71,copd,386
2019,8,34,75,ihd,11
2019,8,34,56,asthma,31
2019,8,34,86,copd,244
2019,8,34,61,ihd,24
2019,8,34,42,asthma,27
2019,8,34,72,copd,328
2019,8,34,76,ihd,49
2019,8,34,57,asthma,15
2019,8,34,62,ihd,59
2019,8,34,43,asthma,7
2019,8,34,73,copd,204
2019,8,34,77,ihd,36
2019,8,34,58,asthma,6
2019,8,34,63,ihd,16
2019,8,34,44,asthma,81
2019,8,34,74,copd,132
2019,8,34,30,asthma,95
2019,8,34,60,copd,472
2019,8,34,64,ihd,40
2019,8,34,45,asthma,33
2019,8,34,75,copd,37
2019,8,34,50,ihd,72
2019,8,34,31,asthma,22
2019,8,34,61,copd,205
2019,8,34,65,ihd,46
2019,8,34,46,asthma,25
2019,8,34,76,copd,231
2019,8,34,NULL,asthma,590
2019,8,34,51,ihd,34
2019,8,34,32,asthma,17
2019,8,34,62,copd,258
2019,8,34,66,ihd,46
2019,8,34,47,asthma,7
2019,8,34,77,copd,274
2019,8,34,52,ihd,29
2019,8,34,33,asthma,151
2019,8,34,63,copd,238
2019,8,34,67,ihd,99
2019,8,34,48,asthma,7
2019,8,34,53,ihd,11
2019,8,34,34,asthma,109
2019,8,34,64,copd,307
2019,8,34,20,asthma,38
2019,8,34,49,asthma,18
2019,8,34,50,copd,1168
2019,8,34,54,ihd,13
2019,8,34,35,asthma,2
2019,8,34,65,copd,325
2019,8,34,40,ihd,103
2019,8,34,21,asthma,21
2019,8,34,51,copd,356
2019,8,34,55,ihd,30
2019,8,34,36,asthma,23
2019,8,34,66,copd,372
2019,8,34,41,ihd,65
2019,8,34,22,asthma,50
2019,8,34,52,copd,552
2019,8,34,56,ihd,23
2019,8,34,37,asthma,5
2019,8,34,67,copd,558
2019,8,34,42,ihd,42
2019,8,34,23,asthma,9
2019,8,34,53,copd,140
2019,8,34,57,ihd,65
2019,8,34,38,asthma,3
2019,8,34,43,ihd,38
2019,8,34,24,asthma,13
2019,8,34,54,copd,253
2019,8,34,90,asthma,29
2019,8,34,10,asthma,37
2019,8,34,58,ihd,4
2019,8,34,39,asthma,1
2019,8,34,40,copd,727
2019,8,34,44,ihd,56
2019,8,34,25,asthma,11
2019,8,34,55,copd,461
2019,8,34,91,asthma,2
2019,8,34,30,ihd,142
2019,8,34,11,asthma,71
2019,8,34,41,copd,482
2019,8,34,45,ihd,48
2019,8,34,26,asthma,1
2019,8,34,56,copd,381
2019,8,34,92,asthma,10
2019,8,34,31,ihd,42
2019,8,34,12,asthma,22
2019,8,34,42,copd,231
2019,8,34,46,ihd,39
2019,8,34,27,asthma,7
2019,8,34,57,copd,826
2019,8,34,NULL,ihd,727
2019,8,34,93,asthma,30
2019,8,34,32,ihd,58
2019,8,34,13,asthma,44
2019,8,34,43,copd,158
2019,8,34,47,ihd,28
2019,8,34,58,copd,147
2019,8,34,94,asthma,7
2019,8,34,33,ihd,79
2019,8,34,14,asthma,9
2019,8,34,44,copd,445
2019,8,34,80,asthma,29
2019,8,34,0,asthma,2
2019,8,34,48,ihd,34
2019,8,34,30,copd,728
2019,8,34,95,asthma,7
2019,8,34,34,ihd,53
2019,8,34,15,asthma,3
2019,8,34,45,copd,503
2019,8,34,81,asthma,1
2019,8,34,20,ihd,82
2019,8,34,49,ihd,3
2019,8,34,31,copd,672
2019,8,34,96,asthma,22
2019,8,34,35,ihd,19
2019,8,34,16,asthma,45
2019,8,34,46,copd,448
2019,8,34,82,asthma,5
2019,8,34,,copd,2
2019,8,34,NULL,copd,4278
2019,8,34,21,ihd,66
2019,8,34,32,copd,358
2019,8,34,36,ihd,79
2019,8,34,17,asthma,2
2019,8,34,47,copd,306
2019,8,34,83,asthma,5
2019,8,34,22,ihd,65
2019,8,34,33,copd,619
2019,8,34,37,ihd,17
2019,8,34,18,asthma,17
2019,8,34,48,copd,142
2019,8,34,84,asthma,39
2019,8,34,23,ihd,41
2019,8,34,34,copd,533
2019,8,34,70,asthma,12
2019,8,34,99,asthma,44
2019,8,34,38,ihd,26
2019,8,34,19,asthma,9
2019,8,34,20,copd,338
2019,8,34,49,copd,111
2019,8,34,85,asthma,6
2019,8,34,24,ihd,39
2019,8,34,35,copd,205
2019,8,34,90,ihd,136
2019,8,34,71,asthma,14
2019,8,34,10,ihd,172
2019,8,34,39,ihd,28
2019,8,34,21,copd,234
2019,8,34,86,asthma,8
2019,8,34,25,ihd,21
2019,8,34,36,copd,365
2019,8,34,91,ihd,25
2019,8,34,72,asthma,38
2019,8,34,11,ihd,57
2019,8,34,22,copd,392
2019,8,34,26,ihd,11
2019,8,34,37,copd,96
2019,8,34,92,ihd,50
2019,8,34,73,asthma,6
2019,8,34,12,ihd,49
2019,8,34,23,copd,147
2019,8,34,27,ihd,24
2019,8,34,38,copd,171
2019,8,34,93,ihd,37
2019,8,34,74,asthma,8
2019,8,34,13,ihd,36
2019,8,34,24,copd,305
2019,8,34,60,asthma,43
2019,8,34,90,copd,779
2019,8,34,10,copd,700
2019,8,34,39,copd,166
2019,8,34,94,ihd,70
2019,8,34,75,asthma,1
2019,8,34,14,ihd,42
2019,8,34,25,copd,103
2019,8,34,80,ihd,133
2019,8,34,61,asthma,7
2019,8,34,0,ihd,2
2019,8,34,91,copd,214
2019,8,34,11,copd,256
2019,8,34,95,ihd,53
2019,8,34,76,asthma,12
2019,8,34,15,ihd,19
2019,8,34,26,copd,82
2019,8,34,81,ihd,55
2019,8,34,62,asthma,65
2019,8,34,1,ihd,3
2019,8,34,92,copd,336
2019,8,34,12,copd,239
2019,8,34,96,ihd,73
2019,8,34,77,asthma,21
2019,8,35,97,copd,7
2019,8,35,17,copd,91
2019,8,35,72,ihd,69
2019,8,35,53,asthma,2
2019,8,35,83,copd,113
2019,8,35,98,copd,1
2019,8,35,18,copd,123
2019,8,35,73,ihd,43
2019,8,35,54,asthma,4
2019,8,35,84,copd,555
2019,8,35,40,asthma,109
2019,8,35,70,copd,297
2019,8,35,99,copd,395
2019,8,35,19,copd,167
2019,8,35,74,ihd,13
2019,8,35,55,asthma,8
2019,8,35,85,copd,88
2019,8,35,60,ihd,48
2019,8,35,41,asthma,10
2019,8,35,71,copd,329
2019,8,35,75,ihd,8
2019,8,35,56,asthma,27
2019,8,35,86,copd,202
2019,8,35,61,ihd,13
2019,8,35,42,asthma,16
2019,8,35,72,copd,312
2019,8,35,76,ihd,29
2019,8,35,57,asthma,9
2019,8,35,62,ihd,60
2019,8,35,43,asthma,5
2019,8,35,73,copd,146
2019,8,35,77,ihd,32
2019,8,35,58,asthma,5
2019,8,35,63,ihd,20
2019,8,35,44,asthma,104
2019,8,35,74,copd,104
2019,8,35,30,asthma,102
2019,8,35,60,copd,383
2019,8,35,64,ihd,33
2019,8,35,45,asthma,25
2019,8,35,75,copd,47
2019,8,35,50,ihd,65
2019,8,35,31,asthma,20
2019,8,35,61,copd,234
2019,8,35,65,ihd,45
2019,8,35,46,asthma,18
2019,8,35,76,copd,156
2019,8,35,NULL,asthma,377
2019,8,35,51,ihd,29
2019,8,35,32,asthma,14
2019,8,35,62,copd,297
2019,8,35,66,ihd,56
2019,8,35,47,asthma,8
2019,8,35,77,copd,159
2019,8,35,52,ihd,31
2019,8,35,33,asthma,76
2019,8,35,63,copd,268
2019,8,35,67,ihd,83
2019,8,35,48,asthma,2
2019,8,35,53,ihd,11
2019,8,35,34,asthma,79
2019,8,35,64,copd,244
2019,8,35,20,asthma,16
2019,8,35,49,asthma,11
2019,8,35,50,copd,1029
2019,8,35,54,ihd,18
2019,8,35,35,asthma,2
2019,8,35,65,copd,210
2019,8,35,40,ihd,91
2019,8,35,21,asthma,19
2019,8,35,51,copd,277
2019,8,35,55,ihd,19
2019,8,35,36,asthma,33
2019,8,35,66,copd,350
2019,8,35,41,ihd,57
2019,8,35,22,asthma,50
2019,8,35,52,copd,376
2019,8,35,56,ihd,15
2019,8,35,37,asthma,5
2019,8,35,67,copd,467
2019,8,35,42,ihd,29
2019,8,35,23,asthma,36
2019,8,35,53,copd,122
2019,8,35,57,ihd,51
2019,8,35,38,asthma,8
2019,8,35,43,ihd,31
2019,8,35,24,asthma,11
2019,8,35,54,copd,202
2019,8,35,90,asthma,32
2019,8,35,10,asthma,43
2019,8,35,58,ihd,5
2019,8,35,39,asthma,3
2019,8,35,40,copd,614
2019,8,35,44,ihd,45
2019,8,35,25,asthma,5
2019,8,35,55,copd,371
2019,8,35,91,asthma,2
2019,8,35,30,ihd,141
2019,8,35,11,asthma,45
2019,8,35,41,copd,396
2019,8,35,45,ihd,34
2019,8,35,26,asthma,7
2019,8,35,56,copd,333
2019,8,35,92,asthma,5
2019,8,35,31,ihd,74
2019,8,35,12,asthma,14
2019,8,35,42,copd,273
2019,8,35,46,ihd,24
2019,8,35,27,asthma,3
2019,8,35,57,copd,898
2019,8,35,NULL,ihd,577
2019,8,35,93,asthma,28
2019,8,35,32,ihd,51
2019,8,35,13,asthma,46
2019,8,35,43,copd,128
2019,8,35,47,ihd,34
2019,8,35,58,copd,142
2019,8,35,94,asthma,12
2019,8,35,33,ihd,83
2019,8,35,14,asthma,8
2019,8,35,44,copd,404
2019,8,35,80,asthma,30
2019,8,35,48,ihd,15
2019,8,35,30,copd,833
2019,8,35,95,asthma,6
2019,8,35,34,ihd,54
2019,8,35,45,copd,413
2019,8,35,81,asthma,2
2019,8,35,0,asthma,1
2019,8,35,20,ihd,94
2019,8,35,49,ihd,3
2019,8,35,31,copd,501
2019,8,35,96,asthma,17
2019,8,35,35,ihd,8
2019,8,35,16,asthma,29
2019,8,35,46,copd,375
2019,8,35,82,asthma,2
2019,8,35,NULL,copd,3721
2019,8,35,,copd,3
2019,8,35,21,ihd,47
2019,8,35,32,copd,319
2019,8,35,36,ihd,76
2019,8,35,17,asthma,6
2019,8,35,47,copd,320
2019,8,35,83,asthma,2
2019,8,35,22,ihd,56
2019,8,35,33,copd,528
2019,8,35,37,ihd,19
2019,8,35,18,asthma,11
2019,8,35,48,copd,128
2019,8,35,84,asthma,12
2019,8,35,23,ihd,37
2019,8,35,34,copd,505
2019,8,35,70,asthma,7
2019,8,35,99,asthma,41
2019,8,35,38,ihd,31
2019,8,35,19,asthma,4
2019,8,35,20,copd,255
